FID_,MAPBLKLOT,BLKLOT,BLOCK_NUM,LOT_NUM,address,LabelField,source,LowAddress,HighAddres,StreetName,StreetType,SHAPE_area,SHAPE_len,X,full/partial
,3705021,3705021,3705,021,67-71 05TH ST,67-71,DBI,67,71,05TH,ST,14229.03382,548.519784,0,full
,3762021,3762021,3762,021,556-560 BRYANT ST,556-560,DBI,556,560,BRYANT,ST,8762.628313,444.588699,0,full
,3794021,3794021,3794,021,139 TOWNSEND ST,139,DBI,139,139,TOWNSEND,ST,14706.80109,488.918467,0,full
,3776021,3776021,3776,021,454-458 BRANNAN ST,454-458,DBI,454,458,BRANNAN,ST,4814.164052,280.354154,0,full
,3733021,3733021,3733,021,858 FOLSOM ST,858,DBI,858,858,FOLSOM,ST,1833.356581,205.833919,0,full
,3726021,3726021,3726,021,1054 HOWARD ST,1054,DBI,1054,1054,HOWARD,ST,1800.003703,220.00085,0,full
,3787021,3787021,3787,021,36 CLYDE ST,36,DBI,36,36,CLYDE,ST,2221.512871,261.41849,0,full
,3725021,3725021,3725,021,970 HOWARD ST,970,DBI,970,970,HOWARD,ST,7975.889872,419.035947,0,full
,3753021,3753021,3753,021,960 HARRISON ST,960,DBI,960,960,HARRISON,ST,1999.997059,209.999937,0,full
,3731021,3731021,3731,021,1052-1058 FOLSOM ST,1052-1058,DBI,1052,1058,FOLSOM,ST,4973.320478,299.466562,0,full
,3727021,3727021,3727,021,1150 HOWARD ST,1150,DBI,1150,1150,HOWARD,ST,2249.99049,229.999824,0,full
,3760021,3760021,3760,021,750 BRYANT ST,750,DBI,750,750,BRYANT,ST,11400.12017,427.551946,0,full
,3701021,3701021,3701,021,1270 MISSION ST,1270,DBI,1270,1270,MISSION,ST,13086.43039,467.685792,0,full
,3755021,3755021,3755,021,1124 HARRISON ST,1124,DBI,1124,1124,HARRISON,ST,4400.00704,270.000325,0,full
,3756021,3756021,3756,021,28-32 RINGOLD ST,28-32,DBI,28,32,RINGOLD,ST,1875.011388,200.001291,0,full
,117021,117021,117,021,629 UNION ST,629,DBI,629,629,UNION,ST,1478.748024,179.81069,0,full
,168005,168021,168,021,21 DAVIS ST - UNIT 21,21,DBI,21,21,DAVIS,ST,93129.01027,1200.516537,0,full
,130021,130021,130,021,782-786 VALLEJO ST,782-786,DBI,782,786,VALLEJO,ST,1607.120794,184.260284,0,full
,171018,171021,171,021,4 DAVIS ST - UNIT 4,4,DBI,4,4,DAVIS,ST,83731.97698,1158.689842,0,full
,162021,162021,162,021,228-234 COLUMBUS AV,228-234,DBI,228,234,COLUMBUS,AVE,710.882297,129.424795,0,full
,167010,167021,167,021,21 FRONT ST,21,DBI,21,21,FRONT,ST,89586.50248,1201.173781,0,full
,161021,161021,161,021,1220-1222 STOCKTON ST,1220-1222,DBI,1220,1222,STOCKTON,ST,1264.834893,173.204805,0,full
,179021,179021,179,021,895 PACIFIC AV,895,DBI,895,895,PACIFIC,AVE,26661.65512,665.712703,0,full
,177021,177021,177,021,26-30 BECKETT ST,26-30,DBI,26,30,BECKETT,ST,1512.005987,170.400393,0,full
,204021,204021,204,021,300 CLAY ST,300,ASSESSOR,300,300,CLAY,ST,27840.65591,762.141979,0,full
,206018,206021,206,021,423 WASHINGTON ST - UNIT 401,423,DBI,423,423,WASHINGTON,ST,2785.444447,245.700032,0,full
,52021,52021,52,021,2244-2248 MASON ST,2244-2248,DBI,2244,2248,MASON,ST,2625.007468,235.000801,0,full
,50021,50021,50,021,1065 COLUMBUS AV,1065,DBI,1065,1065,COLUMBUS,AVE,7158.271111,411.082334,0,full
,63021,63021,63,021,2038-2040 POWELL ST,2038-2040,DBI,2038,2040,POWELL,ST,2630.487757,257.313246,0,full
,65021,65021,65,021,645-647 CHESTNUT ST,645-647,DBI,645,647,CHESTNUT,ST,3177.425224,323.131892,0,full
,64021,64021,64,021,2124-2128 MASON ST,2124-2128,DBI,2124,2128,MASON,ST,1592.500288,185.500192,0,full
,227021,227021,227,021,610-612 KEARNY ST,610-612,DBI,610,612,KEARNY,ST,1775.005264,187.000413,0,full
,226021,226021,226,021,777-781 COMMERCIAL ST,777-781,DBI,777,781,COMMERCIAL,ST,1536.81288,181.201678,0,full
,74021,74021,74,021,20-32 JANSEN ST,20-32,DBI,20,32,JANSEN,ST,3310.34191,232.156501,0,full
,521021,521021,521,021,2858 GOUGH ST,2858,DBI,2858,2858,GOUGH,ST,1961.257631,212.73791,0,full
,546014,546021,546,021,2415 VAN NESS AV - UNIT 202,2415,DBI,2415,2415,VAN NESS,AVE,5519.851745,310.721984,0,full
,535021,535021,535,021,2377 FILBERT ST,2377,DBI,2377,2377,FILBERT,ST,3300.000374,294.999961,0,full
,534021,534021,534,021,2298 UNION ST,2298,DBI,2298,2298,UNION,ST,2139.092694,193.44661,0,full
,558021,558021,558,021,2850 STEINER ST,2850,DBI,2850,2850,STEINER,ST,3501.678984,326.998154,0,full
,538021,538021,538,021,2339 UNION ST,2339,DBI,2339,2339,UNION,ST,3786.748208,330.07996,0,full
,539021,539021,539,021,2936 STEINER ST,2936,DBI,2936,2936,STEINER,ST,2968.753776,287.500135,0,full
,911021,911021,911,021,675 MARINA BL,675,DBI,675,675,MARINA,BLVD,4997.678576,324.812007,0,full
,912009,912021,912,021,3825 SCOTT ST - UNIT 301,3825,DBI,3825,3825,SCOTT,ST,8699.545494,376.256615,0,full
,910021,910021,910,021,2074 JEFFERSON ST,2074,DBI,2074,2074,JEFFERSON,ST,4917.038971,350.973696,0,full
,913021,913021,913,021,3718 DIVISADERO ST,3718,DBI,3718,3718,DIVISADERO,ST,2397.509078,241.800163,0,full
,919016,919021,919,021,2101 BEACH ST - UNIT 106,2101,DBI,2101,2101,BEACH,ST,4380.006229,275.20014,0,full
,918020,918021,918,021,2229 BEACH ST,2229,DBI,2229,2229,BEACH,ST,4127.987646,335.199686,0,full
,921021,921021,921,021,2190 BAY ST,2190,DBI,2190,2190,BAY,ST,4744.592145,289.400662,0,full
,922021,922021,922,021,3408-3410 BRODERICK ST,3408-3410,DBI,3408,3410,BRODERICK,ST,2196.174759,225.693788,0,full
,928021,928021,928,021,3450 DIVISADERO ST,3450,DBI,3450,3450,DIVISADERO,ST,2347.497901,237.799913,0,full
,927021,927021,927,021,3318-3320 BRODERICK ST,3318-3320,DBI,3318,3320,BRODERICK,ST,2347.503908,237.800049,0,full
,926021,926021,926,021,3206 BAKER ST,3206,DBI,3206,3206,BAKER,ST,2343.749634,237.500032,0,full
,930021,930021,930,021,3220 BRODERICK ST,3220,DBI,3220,3220,BRODERICK,ST,2343.74253,237.499679,0,full
,931021,931021,931,021,3130 BAKER ST,3130,DBI,3130,3130,BAKER,ST,2927.597938,277.199788,0,full
,935020,935021,935,021,2443 CHESTNUT ST,2443,DBI,2443,2443,CHESTNUT,ST,3408.988355,322.719758,0,full
,943020,943021,943,021,2641 GREENWICH ST,2641,DBI,2641,2641,GREENWICH,ST,3425.354365,324.028959,0,full
,948021,948021,948,021,2829 FILBERT ST,2829,DBI,2829,2829,FILBERT,ST,2812.113525,274.968624,0,full
,0418A021,0418A021,0418A,021,52 RICO WY,52,DBI,52,52,RICO,WAY,2520.059742,250.405274,0,full
,0417B020,0417B021,0417B,021,3824 SCOTT ST - UNIT 2,3824,DBI,3824,3824,SCOTT,ST,2754.642355,234.143201,0,full
,0436D021,0436D021,0436D,021,3720 FILLMORE ST,3720,DBI,3720,3720,FILLMORE,ST,4999.988215,299.999858,0,full
,0439A021,0439A021,0439A,021,138 CERVANTES BL,138,DBI,138,138,CERVANTES,BLVD,2500.004738,250.000689,0,full
,0438A021,0438A021,0438A,021,24-26 RETIRO WY,24-26,DBI,24,26,RETIRO,WAY,2500.001176,250.000071,0,full
,0436C021,0436C021,0436C,021,255 MARINA BL,255,DBI,255,255,MARINA,BLVD,3614.768636,273.624477,0,full
,0445A021,0445A021,0445A,021,3648-3650 WEBSTER ST,3648-3650,DBI,3648,3650,WEBSTER,ST,2499.787208,249.983213,0,full
,0419A021,0419A021,0419A,021,373 MARINA BL,373,DBI,373,373,MARINA,BLVD,2048.417765,227.160134,0,full
,0440A021,0440A021,0440A,021,1826 BEACH ST,1826,DBI,1826,1826,BEACH,ST,1585.109351,176.821488,0,full
,0443A021,0443A021,0443A,021,1745 BEACH ST,1745,DBI,1745,1745,BEACH,ST,5638.495967,329.148885,0,full
,0441A021,0441A021,0441A,021,3624 SCOTT ST,3624,DBI,3624,3624,SCOTT,ST,2507.985308,250.638476,0,full
,0442A021,0442A021,0442A,021,3548 PIERCE ST,3548,DBI,3548,3548,PIERCE,ST,2630.51096,246.343737,0,full
,0460A021,0460A021,0460A,021,1695 NORTH POINT ST,1695,DBI,1695,1695,NORTH POINT,ST,5000.000374,299.999976,0,full
,0441B021,0441B021,0441B,021,242 AVILA ST,242,DBI,242,242,AVILA,ST,2507.491274,250.599457,0,full
,0464A021,0464A021,0464A,021,146 AVILA ST,146,DBI,146,146,AVILA,ST,2500.020697,250.001448,0,full
,0462A021,0462A021,0462A,021,210-212 MALLORCA WY,210-212,DBI,210,212,MALLORCA,WAY,2506.98411,250.524861,0,full
,0466A021,0466A021,0466A,021,64-66 TOLEDO WY,64-66,DBI,64,66,TOLEDO,WAY,2406.558349,246.861493,0,full
,491021,491021,491,021,3348 STEINER ST,3348,DBI,3348,3348,STEINER,ST,2500.000369,250.000114,0,full
,0467A021,0467A021,0467A,021,3423 FILLMORE ST,3423,DBI,3423,3423,FILLMORE,ST,5000.011206,300.001109,0,full
,0488A021,0488A021,0488A,021,50 AVILA ST,50,DBI,50,50,AVILA,ST,2500.014783,250.00088,0,full
,493021,493021,493,021,1831-1833 CHESTNUT ST,1831-1833,DBI,1831,1833,CHESTNUT,ST,1606.276033,171.820371,0,full
,0486A021,0486A021,0486A,021,2138-2146 CHESTNUT ST,2138-2146,DBI,2138,2146,CHESTNUT,ST,4499.997661,280.000081,0,full
,492021,492021,492,021,1937 CHESTNUT ST,1937,DBI,1937,1937,CHESTNUT,ST,2162.644705,223.011564,0,full
,39021,39021,39,021,175 BAY ST,175,DBI,175,175,BAY,ST,1587.426509,184.371158,0,full
,40020,40021,40,021,225 BAY ST - UNIT 2,225,DBI,225,225,BAY,ST,5996.38367,360.345306,0,full
,3773010,3773021,3773,021, , , ,0,0, , ,112327.2148,1529.082702,0,full
,4082016,4082021,4082,021,730 FLORIDA ST - UNIT 6,730,DBI,730,730,FLORIDA,ST,10000.01623,400.00027,0,full
,4645019,4645021,4645,021,828 INNES AV - UNIT 112,828,DBI,828,828,INNES,AVE,7499.997556,350.000124,0,full
,4022021,4022021,4022,021,2070 BRYANT ST,2070,DBI,2070,2070,BRYANT,ST,41992.95539,845.03825,0,full
,934020,934021,934,021,3032 BAKER ST,3032,DBI,3032,3032,BAKER,ST,2477.456393,255.807506,0,full
,3782011,3782021,3782,021,670 08TH ST - UNIT 11,670,DBI,670,670,08TH,ST,10880.16003,479.669751,0,full
,3793005,3793021,3793,021,88 KING ST - UNIT 125,88,DBI,88,88,KING,ST,82156.76639,1147.29207,0,full
,3967005,3967021,3967,021,320 ALABAMA ST - UNIT 17,320,DBI,320,320,ALABAMA,ST,17385.50754,528.36447,0,full
,8708009,8708021,8708,021,255 BERRY ST - UNIT 113,255,DBI,255,255,BERRY,ST,42959.2515,836.38014,0,full
,8706011,8706021,8706,021, , , ,0,0, , ,60740.05961,1053.20019,0,full
,4936020,4936021,4936,021,900 GILMAN AV - UNIT 2,900,DBI,900,900,GILMAN,AVE,18200.00577,564.000138,0,full
,920020,920021,920,021,3617 SCOTT ST,3617,DBI,3617,3617,SCOTT,ST,2194.372168,225.550157,0,full
,174012,174021,174,021,350 JACKSON ST - UNIT 502,350,DBI,350,350,JACKSON,ST,6302.186006,366.675177,0,full
,8702011,8702021,8702,021,250 KING ST - UNIT 500,250,DBI,250,250,KING,ST,213232.0653,2153.879992,0,full
,3771004,3771021,3771,021,501 BEALE ST - UNIT 5F,501,DBI,501,501,BEALE,ST,22593.99976,602.000131,0,full
,8711021,8711021,8711,021, SITUS TO BE ASSIGNED, ,ASSESSOR,0,0,SITUS TO BE ASSIGNED, ,63249.27842,1009.993662,0,full
,260017,260021,260,021,201 SANSOME ST - UNIT 203,201,DBI,201,201,SANSOME,ST,5875.737822,309.303244,0,full
,4021002,4021021,4021,021,601 ALABAMA ST - UNIT 208,601,DBI,601,601,ALABAMA,ST,79413.95917,1195.047121,0,full
,1215017,1215021,1215,021,3500 BRODERICK ST - UNIT 202,3500,DBI,3500,3500,BRODERICK,ST,49212.88313,905.538775,0,full
,8707009,8707021,8707,021,325 BERRY ST - UNIT 114,325,DBI,325,325,BERRY,ST,41654.24993,822.000008,0,full
,8720018,8720021,8720,021,325 CHINA BASIN ST - UNIT 104,325,DBI,325,325,CHINA BASIN,ST,58214.76982,973.380108,0,full
,166009,166021,166,021,733 FRONT ST - UNIT 211,733,DBI,733,733,FRONT,ST,20241.06168,569.416028,0,full
,3800006,3800021,3800,021,528 BERRY ST,528,DBI,528,528,BERRY,ST,95280.39555,1367.57091,0,full
,31007,31021,31,021,2351 POWELL ST - UNIT 314,2351,DBI,2351,2351,POWELL,ST,113329.9516,1374.343629,0,full
,8704008,8704021,8704,021,300 BERRY ST,300,DBI,300,300,BERRY,ST,41860.8181,832.480134,0,full
,4832021,4832021,4832,021,1350-1360 YOSEMITE AV,1350-1360,DBI,1350,1360,YOSEMITE,AVE,3060.000934,222.000051,0,full
,3719020,3719021,3719,021,301 MISSION ST - UNIT C132,301,DBI,301,301,MISSION,ST,50667.05179,918.384928,0,full
,0436B021,0436B021,0436B,021,3724 WEBSTER ST,3724,DBI,3724,3724,WEBSTER,ST,2540.297927,252.903677,0,full
,342018,342021,342,021, , , ,0,0, , ,19675.80621,576.430731,0,full
,1200021,1200021,1200,021,1452 HAYES ST,1452,DBI,1452,1452,HAYES,ST,2539.684214,253.174327,0,full
,8709021,8709021,8709,021, SITUS TO BE ASSIGNED, ,ASSESSOR,0,0,SITUS TO BE ASSIGNED, ,16499.22853,537.35507,0,full
,3807021,3807021,3807,021, , ,ASSESSOR,0,0, , ,31437.84821,1357.514387,0,full
,3735A001,3735A021,3735A,021,645 HOWARD ST,645,DBI,645,645,HOWARD,ST,12409.49397,545.837984,0,full
,4937021,4937021,4937,021,1022 GILMAN AVE,1022,ASSESSOR,1022,1022,GILMAN,AVE,2656.911642,260.309512,0,full
,7046022,7046022,7046,022,2593-2595 SAN JOSE AV,2593-2595,DBI,2593,2595,SAN JOSE,AVE,7732.758206,357.896024,0,full
,7063022,7063022,7063,022, , ,ASSESSOR,0,0, , ,6202.551856,376.973899,0,full
,4918022,4918022,4918,022, V, ,ASSESSOR,0,0,V, ,4576.038958,283.04234,0,full
,4807022,4807022,4807,022,1279 THOMAS AV,1279,DBI,1279,1279,THOMAS,AVE,2496.968036,249.757887,0,full
,4848017,4848022,4848,022,1555 YOSEMITE AV - UNIT 22,1555,DBI,1555,1555,YOSEMITE,AVE,121130.753,1605.561203,0,full
,4828022,4828022,4828,022,2101 JENNINGS ST,2101,DBI,2101,2101,JENNINGS,ST,7431.676196,348.633532,0,full
,4851022,4851022,4851,022,2495 INGALLS ST,2495,DBI,2495,2495,INGALLS,ST,7119.999809,435.999994,0,full
,4827022,4827022,4827,022,2101 INGALLS ST,2101,DBI,2101,2101,INGALLS,ST,6249.99717,350.000013,0,full
,4883022,4883022,4883,022,1350 DONNER AV,1350,DBI,1350,1350,DONNER,AVE,22500.01432,650.000131,0,full
,4852022,4852022,4852,022, V, ,ASSESSOR,0,0,V, ,2115.048054,223.837341,0,full
,4813022,4813022,4813,022, V, ,ASSESSOR,0,0,V, ,44866.20482,1319.793609,0,full
,4847022,4847022,4847,022,2350 INGALLS ST,2350,DBI,2350,2350,INGALLS,ST,6018.950718,313.670178,0,full
,4805022,4805022,4805,022,963 THOMAS AV,963,DBI,963,963,THOMAS,AVE,5017.337898,300.693533,0,full
,4879022,4879022,4879,022,1455 BANCROFT AV,1455,DBI,1455,1455,BANCROFT,AVE,8080.490075,484.02418,0,full
,6919022,6919022,6919,022,154 BORICA ST,154,DBI,154,154,BORICA,ST,7797.267046,368.708062,0,full
,6920022,6920022,6920,022,150 CORONA ST,150,DBI,150,150,CORONA,ST,6296.61598,345.980736,0,full
,6917A022,6917A022,6917A,022,66 ENTRADA CT,66,DBI,66,66,ENTRADA,CT,6898.742543,350.483457,0,full
,6921022,6921022,6921,022,150 DE SOTO ST,150,DBI,150,150,DE SOTO,ST,6045.678767,342.037698,0,full
,7275022,7275022,7275,022,472 COUNTRY CLUB DR,472,DBI,472,472,COUNTRY CLUB,DR,3134.996766,255.999965,0,full
,4652022,4652022,4652,022,209 MIDDLE POINT RD,209,DBI,209,209,MIDDLE POINT,RD,2203.907121,208.78013,0,full
,4786022,4786022,4786,022,1415 HAWES ST,1415,DBI,1415,1415,HAWES,ST,1965.164588,203.166993,0,full
,7273022,7273022,7273,022,315 LAKESHORE DR,315,DBI,315,315,LAKESHORE,DR,2959.346396,243.245023,0,full
,5513022,5513022,5513,022,2891 CESAR CHAVEZ ST,2891,ASSESSOR,2891,2891,CESAR CHAVEZ ST, ,1924.999119,204.000083,0,full
,5572022,5572022,5572,022,340 BARNEVELD AV,340,DBI,340,340,BARNEVELD,AVE,3050.623743,229.562184,0,full
,5215022,5215022,5215,022,1650 DAVIDSON AV,1650,DBI,1650,1650,DAVIDSON,AVE,50357.10474,957.635731,0,full
,5230022,5230022,5230,022,2246 JERROLD AV - UNIT 1,2246,DBI,2246,2246,JERROLD,AVE,51061.25471,1087.353534,0,full
,5250022,5250022,5250,022, , ,ASSESSOR,0,0, , ,36196.56082,1405.937977,0,full
,5226022,5226022,5226,022,1461 DAVIDSON AV,1461,DBI,1461,1461,DAVIDSON,AVE,2509.223849,250.737985,0,full
,5242022,5242022,5242,022,3906 03RD ST,3906,DBI,3906,3906,03RD,ST,2624.481055,261.522704,0,full
,7505022,7505022,7505,022,34 AMETHYST WY,34,DBI,34,34,AMETHYST,WAY,3770.799281,333.599335,0,full
,2168022,2168022,2168,022,2090 GREAT HY - UNIT 101,2090,DBI,2090,2090,GREAT,HWY,8226.134386,363.006217,0,full
,2169021,2169022,2169,022,2108 GREAT HY - UNIT 2,2108,DBI,2108,2108,GREAT,HWY,2098.143824,217.884624,0,full
,4228018,4228022,4228,022,1099 23RD ST - UNIT 5,1099,DBI,1099,1099,23RD,ST,10178.41347,403.565922,0,full
,2084022,2084022,2084,022,1822-1824 48TH AV,1822-1824,DBI,1822,1824,48TH,AVE,2976.801255,288.144458,0,full
,2086022,2086022,2086,022,1969 48TH AV,1969,DBI,1969,1969,48TH,AVE,1566.020553,175.131935,0,full
,2085022,2085022,2085,022,1887 48TH AV,1887,DBI,1887,1887,48TH,AVE,1466.085763,167.286751,0,full
,4318022,4318022,4318,022,1568 INDIANA ST - UNIT 1,1568,DBI,1568,1568,INDIANA,ST,4974.277199,301.03275,0,full
,4358022,4358022,4358,022,725 CESAR CHAVEZ ST,725,DBI,725,725,CESAR CHAVEZ,ST,82396.39579,1250.86524,0,full
,4343022,4343022,4343,022,222 NAPOLEON ST,222,DBI,222,222,NAPOLEON,ST,35175.49285,796.208043,0,full
,2002022,2002022,2002,022,4014-4016 NORIEGA ST,4014-4016,DBI,4014,4016,NORIEGA,ST,1699.995683,185.99982,0,full
,2001022,2001022,2001,022,4114 NORIEGA ST,4114,DBI,4114,4114,NORIEGA,ST,1875.006419,200.000269,0,full
,3609022,3609022,3609,022,3256 21ST ST,3256,DBI,3256,3256,21ST,ST,3314.999789,247.999977,0,full
,3616022,3616022,3616,022,1037-1041 VALENCIA ST,1037-1041,DBI,1037,1041,VALENCIA,ST,4348.749447,316.000085,0,full
,3633022,3633022,3633,022,3375-3377 22ND ST,3375-3377,DBI,3375,3377,22ND,ST,2844.162967,277.533821,0,full
,3617022,3617022,3617,022,3368-3370 22ND ST,3368-3370,DBI,3368,3370,22ND,ST,2850.005419,278.000319,0,full
,3632022,3632022,3632,022,149 FAIR OAKS ST,149,DBI,149,149,FAIR OAKS,ST,3766.828042,299.426681,0,full
,1894022,1894022,1894,022,1594 GREAT HWY,1594,ASSESSOR,1594,1594,GREAT HWY, ,2503.726264,211.534996,0,full
,1896022,1896022,1896,022,4124 MORAGA ST,4124,DBI,4124,4124,MORAGA,ST,2500.002952,249.999951,0,full
,4024022,4024022,4024,022,2621-2623 18TH ST,2621-2623,DBI,2621,2623,18TH,ST,2850.017201,250.001698,0,full
,4023006,4023022,4023,022,2711 18TH ST - UNIT 27,2711,DBI,2711,2711,18TH,ST,9875.198609,397.499321,0,full
,4015009,4015022,4015,022,2600 18TH ST - UNIT 15,2600,DBI,2600,2600,18TH,ST,10320.07196,425.202692,0,full
,4086022,4086022,4086,022,851 FLORIDA ST,851,DBI,851,851,FLORIDA,ST,2496.598973,249.727551,0,full
,4083022,4083022,4083,022,728 ALABAMA ST - UNIT 101,728,DBI,728,728,ALABAMA,ST,5722.134193,367.282683,0,full
,4081019,4081022,4081,022,755 FLORIDA ST - UNIT 4,755,DBI,755,755,FLORIDA,ST,2908.003149,258.160281,0,full
,4168015,4168022,4168,022,701 PENNSYLVANIA AV - UNIT 8,701,DBI,701,701,PENNSYLVANIA,AVE,7568.727237,424.253115,0,full
,4171022,4171022,4171,022,1021 MINNESOTA ST,1021,DBI,1021,1021,MINNESOTA,ST,4933.554552,295.774203,0,full
,4145022,4145022,4145,022,981 FLORIDA ST,981,DBI,981,981,FLORIDA,ST,2368.724548,247.166417,0,full
,4172022,4172022,4172,022,1201-1225 03RD ST,1201-1225,DBI,1201,1225,03RD,ST,68679.22061,1149.672018,0,full
,1806022,1806022,1806,022,1452-1454 48TH AV,1452-1454,DBI,1452,1454,48TH,AVE,4500.000744,314.99994,0,full
,1805022,1805022,1805,022,4430 KIRKHAM ST,4430,DBI,4430,4430,KIRKHAM,ST,1562.503034,175.000245,0,full
,2697022,2697022,2697,022,279 DIAMOND ST,279,DBI,279,279,DIAMOND,ST,3443.975382,305.470726,0,full
,3950019,3950022,3950,022,999 16TH ST - UNIT 4,999,DBI,999,999,16TH,ST,10169.79824,403.416696,0,full
,3994015,3994022,3994,022,610 ILLINOIS ST - UNIT 203,610,DBI,610,610,ILLINOIS,ST,4992.553349,290.850127,0,full
,1803022,1803022,1803,022,1386 LA PLAYA,1386,ASSESSOR,1386,1386,LA PLAYA, ,1750.633123,176.708747,0,full
,1702022,1702022,1702,022,4721 LINCOLN WY,4721,DBI,4721,4721,LINCOLN,WAY,2500.000008,250.000621,0,full
,3569022,3569022,3569,022,3043 16TH ST,3043,DBI,3043,3043,16TH,ST,8281.808844,431.55242,0,full
,3570022,3570022,3570,022,2069-2071 MISSION ST,2069-2071,DBI,2069,2071,MISSION,ST,2625.003819,260.000131,0,full
,3573015,3573022,3573,022,400 TREAT AV - UNIT 2H,400,DBI,400,400,TREAT,AVE,23515.71213,703.971394,0,full
,3572022,3572022,3572,022,3070 17TH ST,3070,DBI,3070,3070,17TH,ST,15284.56005,507.526839,0,full
,3576022,3576022,3576,022,15-19 SAN CARLOS ST,15-19,DBI,15,19,SAN CARLOS,ST,2000.00241,209.999987,0,full
,3589022,3589022,3589,022,181-185 SAN CARLOS ST,181-185,DBI,181,185,SAN CARLOS,ST,1750.002998,190.000103,0,full
,3590022,3590022,3590,022,2293 MISSION ST,2293,DBI,2293,2293,MISSION,ST,2399.996811,219.999878,0,full
,3588022,3588022,3588,022,63-65 LAPIDGE ST,63-65,DBI,63,65,LAPIDGE,ST,2000.002569,210.000338,0,full
,1203022,1203022,1203,022,530-534 DIVISADERO ST,530-534,DBI,530,534,DIVISADERO,ST,2812.501315,274.999973,0,full
,1204022,1204022,1204,022,412-416 BRODERICK ST,412-416,DBI,412,416,BRODERICK,ST,2656.258672,262.500243,0,full
,1205022,1205022,1205,022,324-3280 BAKER ST,324-3280,DBI,324,3280,BAKER,ST,2499.997104,250.000022,0,full
,1216022,1216022,1216,022,465 SCOTT ST,465,DBI,465,465,SCOTT,ST,1828.045277,183.67747,0,full
,1218022,1218022,1218,022,226 BRODERICK ST,226,DBI,226,226,BRODERICK,ST,1299.996007,151.999801,0,full
,1217022,1217022,1217,022,3180 DIVISADERO ST,3180,DBI,3180,3180,DIVISADERO,ST,2648.121104,261.849086,0,full
,1692009,1692022,1692,022,875 LA PLAYA  - UNIT 272,875,ASSESSOR,875,875,LA PLAYA, ,23065.9634,607.959877,0,full
,3509022,3509022,3509,022,14-16 WASHBURN ST,14-16,DBI,14,16,WASHBURN,ST,2766.007487,271.280041,0,full
,3517022,3517022,3517,022,63-65 KISSLING ST,63-65,DBI,63,65,KISSLING,ST,1575.001462,185.000065,0,full
,3530022,3530022,3530,022,275 SOUTH VAN NESS AV,275,DBI,275,275,SOUTH VAN NESS,AVE,2447.252473,234.769808,0,full
,3513022,3513022,3513,022,199 VALENCIA ST,199,DBI,199,199,VALENCIA,ST,2000.005533,210.000085,0,full
,3533022,3533022,3533,022,466 14TH ST,466,DBI,466,466,14TH,ST,3219.112507,260.131062,0,full
,3546022,3546022,3546,022,467-471 14TH ST,467-471,DBI,467,471,14TH,ST,3120.008441,308.000116,0,full
,3550022,3550022,3550,022,1855 FOLSOM ST,1855,DBI,1855,1855,FOLSOM,ST,64678.52965,1020.123191,0,full
,3538022,3538022,3538,022,814-818 14TH ST,814-818,DBI,814,818,14TH,ST,2700.005136,266.000256,0,full
,3552022,3552022,3552,022,435 SOUTH VAN NESS AV,435,DBI,435,435,SOUTH VAN NESS,AVE,7452.407202,368.413744,0,full
,3544022,3544022,3544,022,63-65 LANDERS ST,63-65,DBI,63,65,LANDERS,ST,3125.004068,300.000168,0,full
,848022,848022,848,022,336 STEINER ST,336,DBI,336,336,STEINER,ST,2991.375932,318.94378,0,full
,348022,348022,348,022,15 DALE PL,15,DBI,15,15,DALE,PL,1950.00317,185.000557,0,full
,3779022,3779022,3779,022,90 GILBERT ST,90,DBI,90,90,GILBERT,ST,8087.403524,356.791928,0,full
,3784022,3784022,3784,022,118 GILBERT ST,118,DBI,118,118,GILBERT,ST,1999.998069,210.000031,0,full
,237020,237022,237,022, , , ,0,0, , ,5757.111949,341.97141,0,full
,265003,265022,265,022,1 PINE ST - UNIT 2106,1,DBI,1,1,PINE,ST,18080.73879,661.582933,0,full
,3716021,3716022,3716,022, , ,ASSESSOR,0,0, , ,150697.4078,1648.981387,0,full
,3717022,3717022,3717,022,123 MISSION ST,123,DBI,123,123,MISSION,ST,25516.78128,645.421796,0,full
,3768021,3768022,3768,022,38 BRYANT ST,38,DBI,38,38,BRYANT,ST,32016.72902,826.696558,0,full
,3721022,3721022,3721,022,594 02ND ST,594,DBI,594,594,02ND,ST,6025.007616,370.000027,0,full
,3722022,3722022,3722,022,170-180 NEW MONTGOMERY ST,170-180,DBI,170,180,NEW MONTGOMERY,ST,21412.59921,604.36042,0,full
,3704022,3704022,3704,022,980-984 MISSION ST,980-984,DBI,980,984,MISSION,ST,8175.214717,422.596784,0,full
,3794022,3794022,3794,022,135 TOWNSEND ST,135,DBI,135,135,TOWNSEND,ST,11578.79484,443.420187,0,full
,3726022,3726022,3726,022,1058-1062 HOWARD ST,1058-1062,DBI,1058,1062,HOWARD,ST,5400.028159,300.001238,0,full
